bestAnswer,score
0,4.907194E-1
1,8.465099E-1
1,7.266888E-1
1,5.993214E-1
0,1.059665E-3
1,8.787418E-1
1,5.4466E-1
1,6.174511E-1
0,4.399844E-1
1,6.972262E-1
1,5.993214E-1
1,5.735595E-1
0,3.318674E-1
1,7.726248E-1
1,5.494725E-1
1,7.196224E-1
0,3.318674E-1
1,6.562479E-1
1,5.4466E-1
0,2.151207E-3
1,5.023544E-1
0,3.318674E-1
0,2.8826E-1
1,6.974936E-1
1,9.977196E-1
1,5.947537E-1
0,4.119326E-1
1,5.153047E-1
1,8.196575E-1
1,9.985725E-1
1,5.808082E-1
1,5.993214E-1
1,7.96363E-1
0,3.074143E-3
0,4.907194E-1
1,7.96363E-1
1,7.96363E-1
1,5.438321E-1
1,8.802553E-1
1,5.438321E-1
1,8.465099E-1
1,9.988682E-1
1,9.977196E-1
1,5.873903E-1
1,5.023544E-1
1,5.4466E-1
1,5.808082E-1
1,9.986295E-1
1,6.612857E-1
1,6.270424E-1
1,8.789878E-1
1,5.387372E-1
0,3.318674E-1
0,4.896497E-1
1,7.96363E-1
0,3.318674E-1
1,8.33046E-1
0,3.184241E-3
1,9.994104E-1
0,4.907194E-1
1,5.023544E-1
1,6.265987E-1
1,6.393025E-1
0,4.907194E-1
1,8.830939E-1
0,3.318674E-1
1,5.023544E-1
1,5.993214E-1
1,8.832247E-1
1,8.892435E-1
1,5.908161E-1
1,5.993214E-1
1,6.311236E-1
1,6.566294E-1
0,3.318674E-1
1,9.989074E-1
0,4.907194E-1
1,7.726239E-1
1,6.311236E-1
1,5.993214E-1
1,7.360784E-1
1,6.820593E-1
1,5.023544E-1
1,9.221888E-1
0,3.318674E-1
1,6.974936E-1
1,8.225055E-1
1,6.739074E-1
1,5.438321E-1
1,5.494725E-1
1,9.977196E-1
1,6.773402E-1
0,4.907194E-1
1,6.850058E-1
0,2.053576E-3
1,5.578387E-1
1,5.993214E-1
0,3.318674E-1
1,6.481676E-1
1,6.888917E-1
1,5.023544E-1
1,9.994104E-1
1,5.023544E-1
1,5.908161E-1
1,9.976112E-1
1,5.993214E-1
0,2.8826E-1
1,6.270424E-1
1,6.972262E-1
1,7.96363E-1
1,6.706464E-1
1,9.976321E-1
1,5.822345E-1
1,8.411327E-1
1,7.96363E-1
1,7.54352E-1
1,9.994104E-1
1,6.174511E-1
1,8.892435E-1
1,7.330751E-1
1,5.494725E-1
1,7.832196E-1
1,6.033478E-1
1,9.980684E-1
1,5.993214E-1
1,5.908161E-1
1,8.504266E-1
1,5.023544E-1
1,6.642283E-1
1,9.989021E-1
1,5.438321E-1
1,6.49614E-1
1,5.912793E-1
1,5.023544E-1
1,7.96363E-1
0,1.059665E-3
1,5.774665E-1
1,9.984046E-1
1,6.745284E-1
1,9.980684E-1
1,9.984046E-1
1,5.808082E-1
1,9.994104E-1
0,4.907194E-1
0,2.053576E-3
1,5.023544E-1
0,3.318674E-1
1,8.196575E-1
0,4.907194E-1
1,6.706464E-1
1,5.908161E-1
1,6.562479E-1
0,3.318674E-1
0,4.907194E-1
1,5.873903E-1
1,9.986269E-1
1,5.993214E-1
0,3.184241E-3
1,8.504266E-1
1,9.984046E-1
1,5.993214E-1
1,6.496425E-1
1,5.947537E-1
1,8.752262E-1
1,5.908161E-1
1,6.555792E-1
0,3.318674E-1
0,3.318674E-1
1,8.339444E-1
1,6.507835E-1
0,2.677921E-1
1,6.974936E-1
1,9.994104E-1
0,3.318674E-1
1,7.221345E-1
1,5.908161E-1
1,6.341389E-1
0,3.318674E-1
1,9.984598E-1
0,3.318674E-1
1,5.993214E-1
1,6.136666E-1
1,9.969054E-1
1,5.514492E-1
0,4.907194E-1
1,5.808082E-1
1,9.984046E-1
1,5.438321E-1
1,5.514492E-1
1,9.984046E-1
1,5.282663E-1
1,7.96363E-1
1,5.993214E-1
0,3.184241E-3
1,9.984304E-1
1,7.832196E-1
1,5.023544E-1
1,9.977196E-1
0,3.318674E-1
1,6.555792E-1
1,5.026045E-1
1,7.422343E-1
1,9.176716E-1
1,8.925973E-1
1,5.760657E-1
1,8.504266E-1
1,9.994104E-1
1,9.977196E-1
0,3.318674E-1
1,5.023544E-1
0,3.318674E-1
1,8.666258E-1
1,5.4466E-1
1,7.196224E-1
1,7.96363E-1
0,3.318674E-1
1,9.176716E-1
1,7.460225E-1
1,8.465099E-1
1,6.53995E-1
0,3.318674E-1
1,7.96363E-1
1,5.993214E-1
0,4.798639E-1
1,5.38946E-1
1,5.873903E-1
1,6.174511E-1
1,5.438321E-1
1,6.270424E-1
0,2.053576E-3
1,5.993214E-1
1,6.706464E-1
1,9.953763E-1
1,5.808082E-1
0,3.318674E-1
0,4.514829E-1
1,9.984854E-1
1,9.984046E-1
1,8.196575E-1
0,2.151207E-3
1,6.93104E-1
1,6.921131E-1
1,7.483852E-1
1,6.555792E-1
1,6.348199E-1
1,6.739074E-1
0,3.318674E-1
1,5.438321E-1
1,8.411327E-1
0,4.514829E-1
1,5.908161E-1
1,5.908161E-1
1,6.907318E-1
1,7.422343E-1
1,9.984952E-1
1,6.813631E-1
1,8.742384E-1
1,9.977196E-1
1,8.752262E-1
1,6.642283E-1
1,7.96363E-1
1,9.980684E-1
1,9.980441E-1
1,9.981388E-1
0,1.059665E-3
1,6.341389E-1
1,8.80582E-1
0,3.318674E-1
1,5.993214E-1
1,5.048922E-1
1,9.989021E-1
1,6.921131E-1
1,7.261678E-1
1,7.96363E-1
1,5.908161E-1
0,3.318674E-1
1,8.33046E-1
1,5.4072E-1
1,5.629325E-1
0,3.879121E-1
1,7.214376E-1
1,5.908161E-1
1,7.96363E-1
1,5.578387E-1
0,3.318674E-1
1,7.96363E-1
0,3.318674E-1
0,4.907194E-1
1,9.994104E-1
1,7.96363E-1
1,6.674774E-1
0,4.907194E-1
1,9.977196E-1
1,7.319503E-1
1,6.44995E-1
1,7.96363E-1
1,5.993214E-1
1,5.908161E-1
0,3.318674E-1
1,8.892435E-1
1,6.813631E-1
1,7.526522E-1
0,4.907194E-1
1,5.947537E-1
1,7.54352E-1
1,8.225055E-1
1,6.821161E-1
0,4.907194E-1
1,5.908161E-1
1,9.984598E-1
1,5.330948E-1
1,9.983819E-1
1,5.023544E-1
0,4.119326E-1
1,5.908161E-1
1,5.023544E-1
0,3.318674E-1
0,3.894502E-1
0,3.318674E-1
1,6.773402E-1
1,5.023544E-1
1,6.813631E-1
1,6.642283E-1
1,5.908161E-1
1,7.483852E-1
1,9.980684E-1
1,5.438321E-1
1,8.259502E-1
1,9.953763E-1
0,1.059665E-3
1,5.438321E-1
1,8.504266E-1
1,7.96363E-1
1,5.438321E-1
1,7.96363E-1
0,4.907194E-1
1,7.099417E-1
1,5.023544E-1
1,6.888917E-1
1,5.993214E-1
1,6.725162E-1
1,7.313686E-1
1,7.283967E-1
1,6.033478E-1
1,6.496425E-1
0,3.318674E-1
1,7.517423E-1
1,5.023544E-1
1,8.791694E-1
0,3.318674E-1
1,9.994104E-1
1,8.504266E-1
1,6.348199E-1
1,5.993214E-1
1,5.438321E-1
1,5.153047E-1
0,4.792872E-1
1,6.899332E-1
1,6.341389E-1
1,7.416803E-1
0,3.318674E-1
1,9.988619E-1
0,3.318674E-1
1,6.265987E-1
1,9.977196E-1
0,3.318674E-1
0,4.263682E-1
1,6.174511E-1
1,9.994104E-1
1,9.976112E-1
1,8.658715E-1
1,8.389839E-1
0,3.318674E-1
1,7.96363E-1
1,6.393025E-1
1,7.536484E-1
1,5.023544E-1
1,5.438321E-1
0,2.151207E-3
1,9.994104E-1
0,4.119326E-1
0,2.053576E-3
1,6.341389E-1
0,3.318674E-1
1,5.398479E-1
1,5.023544E-1
1,5.048922E-1
1,6.341389E-1
1,9.994104E-1
1,7.96363E-1
0,3.184241E-3
1,5.993214E-1
1,8.504266E-1
1,9.986533E-1
0,4.907194E-1
1,8.798996E-1
1,9.953763E-1
1,5.023544E-1
1,5.398479E-1
1,6.888917E-1
1,5.873903E-1
1,5.153047E-1
1,5.993214E-1
1,9.980748E-1
1,5.908161E-1
1,5.993214E-1
1,9.984046E-1
1,5.023544E-1
1,6.561745E-1
1,9.983819E-1
1,9.986745E-1
1,7.336023E-1
1,5.908161E-1
1,6.341389E-1
1,5.438321E-1
1,5.908161E-1
1,6.311236E-1
1,5.023544E-1
0,4.907194E-1
1,9.943354E-1
1,9.977196E-1
0,3.318674E-1
1,5.4072E-1
1,6.612857E-1
1,9.980684E-1
1,5.023544E-1
1,7.169969E-1
1,5.023544E-1
1,6.49614E-1
0,1.059665E-3
1,6.783955E-1
0,2.8826E-1
0,3.318674E-1
1,8.88339E-1
0,2.053576E-3
1,5.993214E-1
1,5.023544E-1
1,6.393025E-1
0,3.318674E-1
0,2.151207E-3
1,5.908161E-1
1,9.986706E-1
1,5.908161E-1
0,3.318674E-1
1,6.783955E-1
0,2.053576E-3
1,5.438321E-1
0,3.074143E-3
1,5.873903E-1
1,6.794028E-1
1,5.947537E-1
1,6.773402E-1
1,5.438321E-1
1,6.706464E-1
0,4.855924E-1
1,5.438321E-1
1,6.481676E-1
1,5.993214E-1
1,9.977196E-1
1,9.984598E-1
0,3.318674E-1
1,9.976112E-1
1,6.706464E-1
1,9.986295E-1
1,6.541159E-1
1,5.855209E-1
1,5.858464E-1
1,6.481676E-1
1,7.422343E-1
1,7.099417E-1
1,8.437305E-1
1,7.96363E-1
1,9.976112E-1
1,9.953763E-1
1,8.925973E-1
1,5.908161E-1
1,9.984598E-1
1,9.976112E-1
1,5.993214E-1
1,6.706464E-1
1,6.265987E-1
1,9.995644E-1
1,6.745284E-1
1,5.808082E-1
1,6.348199E-1
1,6.612857E-1
0,2.539588E-3
0,4.907194E-1
0,2.151207E-3
1,6.718816E-1
1,5.993214E-1
1,5.023544E-1
1,5.993214E-1
1,5.908161E-1
1,7.363245E-1
1,6.435112E-1
1,7.96363E-1
0,4.263682E-1
1,6.496425E-1
1,5.993214E-1
0,3.318674E-1
1,5.438321E-1
1,7.612632E-1
0,1.059665E-3
1,5.4466E-1
1,6.561745E-1
0,4.907194E-1
1,6.615712E-1
0,4.907194E-1
1,6.270424E-1
0,3.879121E-1
1,8.192666E-1
1,5.438321E-1
1,5.660706E-1
1,8.752262E-1
1,9.984598E-1
1,7.96363E-1
0,4.929207E-1
1,5.993214E-1
1,9.995644E-1
1,5.993214E-1
1,5.908161E-1
1,9.994104E-1
1,9.984046E-1
1,7.96363E-1
1,5.993214E-1
0,4.907194E-1
1,6.739074E-1
1,6.033478E-1
1,6.53995E-1
1,9.988211E-1
1,7.96363E-1
1,6.642283E-1
1,6.393025E-1
1,5.153047E-1
1,8.139811E-1
1,6.794028E-1
1,6.921131E-1
1,5.023544E-1
1,5.645245E-1
1,8.752262E-1
0,4.155228E-1
1,9.983557E-1
1,6.265987E-1
0,3.318674E-1
1,8.196575E-1
1,6.773402E-1
1,9.984598E-1
1,6.706464E-1
1,7.283967E-1
1,7.037604E-1
0,3.318674E-1
0,4.907194E-1
0,2.677921E-1
1,7.96363E-1
1,5.993214E-1
1,5.908161E-1
1,5.774665E-1
1,7.96363E-1
1,5.438321E-1
1,5.282663E-1
1,5.993214E-1
1,7.058001E-1
0,3.318674E-1
1,8.798996E-1
1,9.983375E-1
0,3.318674E-1
1,6.270424E-1
1,7.283967E-1
0,4.907194E-1
1,7.203682E-1
1,9.953763E-1
1,7.612632E-1
1,8.666258E-1
1,5.873903E-1
0,4.907194E-1
1,8.752262E-1
1,7.203682E-1
1,7.96363E-1
0,3.318674E-1
1,6.921131E-1
1,6.442841E-1
1,9.978345E-1
1,6.342765E-1
1,9.994104E-1
1,5.908161E-1
1,6.882021E-1
0,3.318674E-1
1,9.953763E-1
0,3.318674E-1
1,5.774665E-1
0,2.053576E-3
1,5.438321E-1
0,4.907194E-1
0,4.896497E-1
0,4.907194E-1
1,9.977196E-1
1,6.033478E-1
0,8.282658E-3
1,8.941855E-1
1,6.313756E-1
1,6.794028E-1
1,5.023544E-1
1,7.96363E-1
0,3.318674E-1
1,9.984598E-1
1,6.570676E-1
0,3.318674E-1
1,7.474852E-1
1,6.174511E-1
1,7.96363E-1
1,9.986295E-1
1,9.984598E-1
1,5.909729E-1
1,9.983819E-1
1,8.666258E-1
0,3.318674E-1
1,6.579814E-1
1,5.993214E-1
1,9.984598E-1
1,7.32282E-1
1,9.995023E-1
1,9.977196E-1
1,5.873903E-1
1,5.048922E-1
1,7.431202E-1
1,5.023544E-1
0,4.119326E-1
1,7.422343E-1
1,6.888917E-1
1,7.214376E-1
0,3.318674E-1
1,8.33046E-1
1,5.774665E-1
1,6.706464E-1
1,6.44767E-1
1,6.313756E-1
1,7.099417E-1
1,9.981118E-1
1,5.760657E-1
1,9.994104E-1
1,6.311236E-1
1,6.452499E-1
0,3.705048E-1
1,6.576335E-1
0,3.318674E-1
1,6.341389E-1
0,2.053576E-3
1,5.909729E-1
1,9.994104E-1
1,5.023544E-1
1,5.241153E-1
1,6.174511E-1
1,5.153047E-1
1,6.270424E-1
1,6.33471E-1
0,3.318674E-1
1,7.96363E-1
1,5.153047E-1
1,5.760657E-1
1,9.984046E-1
1,5.398479E-1
0,4.907194E-1
0,3.318674E-1
1,6.816162E-1
1,7.422343E-1
1,9.984046E-1
0,1.059665E-3
1,6.783955E-1
1,8.830939E-1
1,5.023544E-1
1,5.023544E-1
1,8.411327E-1
1,7.099417E-1
1,7.96363E-1
1,9.984598E-1
1,8.810706E-1
1,8.892435E-1
1,9.992769E-1
0,3.318674E-1
1,8.808932E-1
1,9.980684E-1
1,5.908161E-1
1,5.908161E-1
1,5.660706E-1
1,7.169969E-1
1,7.832196E-1
1,6.311236E-1
0,3.318674E-1
0,4.907194E-1
0,3.184241E-3
1,7.612632E-1
1,5.330948E-1
1,5.438321E-1
1,5.629325E-1
0,4.674654E-1
1,6.481676E-1
1,5.993214E-1
1,5.873903E-1
1,5.912793E-1
1,9.980684E-1
1,6.435112E-1
1,9.994104E-1
1,5.855209E-1
1,5.438321E-1
1,7.214376E-1
1,6.341389E-1
1,5.908161E-1
1,9.977196E-1
1,7.313686E-1
1,5.993214E-1
1,6.481676E-1
1,7.196224E-1
1,8.892435E-1
0,3.184241E-3
1,5.438321E-1
1,6.850058E-1
1,9.984598E-1
1,5.855209E-1
1,7.307585E-1
1,5.993214E-1
1,5.993214E-1
0,3.318674E-1
1,5.873903E-1
1,6.421406E-1
1,6.745284E-1
1,9.983819E-1
0,1.059665E-3
0,4.907194E-1
1,8.789878E-1
1,5.629325E-1
1,6.794028E-1
1,9.980748E-1
1,5.023544E-1
1,9.976112E-1
1,6.8703E-1
1,6.783955E-1
1,9.953763E-1
0,4.907194E-1
1,5.908161E-1
0,3.318674E-1
0,4.907194E-1
1,9.977196E-1
0,3.318674E-1
1,8.504266E-1
1,9.977196E-1
1,7.261678E-1
1,5.438321E-1
1,5.993214E-1
1,9.988619E-1
0,4.020844E-1
1,9.976112E-1
1,5.048922E-1
1,7.477525E-1
0,3.318674E-1
1,7.29358E-1
1,7.449052E-1
0,4.720249E-1
1,8.465099E-1
1,5.908161E-1
1,5.023544E-1
0,3.318674E-1
1,5.855209E-1
1,9.977196E-1
1,5.774665E-1
0,3.318674E-1
1,6.850058E-1
0,2.053576E-3
1,6.888917E-1
1,5.4072E-1
1,8.33046E-1
1,6.265987E-1
1,9.994104E-1
0,3.318674E-1
1,8.045137E-1
1,9.994104E-1
1,6.341389E-1
1,6.033478E-1
1,9.984046E-1
1,9.953763E-1
1,6.481676E-1
1,5.908161E-1
1,9.976112E-1
1,5.398479E-1
1,5.494725E-1
1,6.270424E-1
1,9.992769E-1
1,6.341389E-1
1,6.265987E-1
0,3.318674E-1
1,5.908161E-1
1,6.610019E-1
1,9.953763E-1
0,3.318674E-1
1,9.976112E-1
1,8.504266E-1
1,7.221345E-1
1,6.481676E-1
1,9.977196E-1
1,5.023544E-1
0,3.318674E-1
0,3.879121E-1
1,5.760657E-1
1,9.984046E-1
1,5.993214E-1
1,5.993214E-1
1,8.339444E-1
0,4.907194E-1
1,7.14075E-1
1,9.988682E-1
0,3.318674E-1
1,5.023544E-1
1,6.481676E-1
1,6.265987E-1
1,7.96363E-1
1,7.96363E-1
1,8.504266E-1
1,5.993214E-1
1,7.221345E-1
1,5.993214E-1
1,7.96363E-1
0,3.318674E-1
0,4.907194E-1
1,9.980684E-1
1,5.993214E-1
1,7.044465E-1
1,9.994104E-1
0,3.318674E-1
1,9.994104E-1
1,9.977196E-1
1,8.892435E-1
1,6.389475E-1
0,3.894502E-1
1,7.266888E-1
1,7.96363E-1
1,8.33046E-1
1,5.438321E-1
1,5.438321E-1
0,4.907194E-1
1,5.387372E-1
1,7.196224E-1
1,5.438321E-1
1,6.615712E-1
0,4.907194E-1
1,6.033478E-1
1,5.858464E-1
1,7.96363E-1
1,7.726239E-1
1,5.708717E-1
1,9.994926E-1
1,7.96363E-1
1,5.153047E-1
0,2.053576E-3
1,5.908161E-1
1,9.977196E-1
1,9.984598E-1
0,2.539588E-3
1,5.023544E-1
1,6.694286E-1
1,9.221888E-1
1,6.850058E-1
0,3.318674E-1
1,5.760657E-1
1,9.953763E-1
1,9.984598E-1
0,2.053576E-3
1,6.270424E-1
1,6.706464E-1
1,5.993214E-1
1,6.755471E-1
0,3.318674E-1
1,7.420833E-1
1,9.953763E-1
1,6.794028E-1
1,8.666258E-1
1,5.398479E-1
1,5.048922E-1
1,7.96363E-1
1,7.726239E-1
1,9.980684E-1
0,3.318674E-1
0,1.059665E-3
1,9.984046E-1
1,5.993214E-1
1,5.438321E-1
1,6.630692E-1
1,8.798996E-1
1,6.393025E-1
1,6.664171E-1
1,9.953763E-1
0,3.318674E-1
1,6.888917E-1
1,6.80578E-1
1,9.977196E-1
1,7.460225E-1
1,9.984046E-1
1,5.774665E-1
1,5.023544E-1
0,4.193319E-1
1,6.739074E-1
1,5.438321E-1
1,6.694286E-1
1,6.264811E-1
1,6.516434E-1
1,7.353234E-1
1,8.798996E-1
1,5.993214E-1
1,6.348199E-1
1,5.993214E-1
1,6.783955E-1
1,5.438321E-1
1,8.925973E-1
1,8.88339E-1
0,4.263682E-1
1,5.023544E-1
0,4.907194E-1
1,6.541159E-1
0,1.059665E-3
1,9.968152E-1
1,6.783955E-1
1,5.660706E-1
1,5.514492E-1
0,1.059665E-3
1,6.548782E-1
0,3.318674E-1
1,7.058001E-1
1,6.452499E-1
1,7.612632E-1
1,8.196575E-1
1,9.976112E-1
1,6.783955E-1
0,2.053576E-3
1,5.993214E-1
1,7.96363E-1
1,6.773402E-1
0,4.521422E-1
1,8.259502E-1
1,6.341389E-1
1,5.153047E-1
1,8.33046E-1
1,6.265987E-1
1,5.023544E-1
1,9.987925E-1
1,9.984046E-1
1,5.908161E-1
0,4.119326E-1
1,5.438321E-1
0,3.318674E-1
1,5.993214E-1
1,9.976112E-1
1,5.908161E-1
1,6.393025E-1
0,3.318674E-1
0,4.119326E-1
1,5.947537E-1
1,6.888917E-1
1,5.023544E-1
1,5.629325E-1
0,4.193319E-1
0,2.151207E-3
1,5.438321E-1
1,9.176716E-1
1,7.96363E-1
1,9.994104E-1
1,5.993214E-1
1,5.023544E-1
1,9.987304E-1
1,5.993214E-1
0,1.059665E-3
1,5.908161E-1
0,4.907194E-1
0,4.907194E-1
1,9.953763E-1
1,7.96363E-1
1,6.271295E-1
1,9.984598E-1
1,6.341389E-1
1,6.393025E-1
1,9.994104E-1
1,8.752262E-1
1,7.96363E-1
0,4.969072E-1
0,3.318674E-1
1,7.96363E-1
1,9.977196E-1
1,9.984854E-1
1,6.481676E-1
1,6.745284E-1
1,5.023544E-1
1,8.752262E-1
1,8.33046E-1
1,8.100055E-1
0,2.539588E-3
1,9.977196E-1
1,6.481676E-1
1,5.023544E-1
1,7.96363E-1
1,7.196224E-1
1,9.994104E-1
0,1.059665E-3
1,7.78766E-1
1,7.313686E-1
1,5.438321E-1
1,6.311236E-1
1,6.033478E-1
1,7.080536E-1
0,3.184241E-3
1,5.629325E-1
1,6.783955E-1
1,9.221888E-1
1,6.869972E-1
1,7.96363E-1
0,4.514829E-1
1,7.96363E-1
0,1.059665E-3
1,6.864781E-1
1,5.023544E-1
1,5.023544E-1
1,8.798996E-1
1,6.621842E-1
1,8.912133E-1
1,9.984046E-1
1,7.96363E-1
1,7.96363E-1
1,9.953763E-1
1,5.993214E-1
1,6.888917E-1
1,6.794028E-1
0,4.674654E-1
1,8.465099E-1
1,6.136666E-1
1,5.023544E-1
1,5.438321E-1
0,3.318674E-1
1,5.908161E-1
0,3.318674E-1
1,7.483852E-1
1,9.987492E-1
0,4.907194E-1
0,4.907194E-1
1,7.29358E-1
1,6.576335E-1
1,8.925973E-1
1,9.986706E-1
1,5.993214E-1
1,9.986999E-1
1,6.739074E-1
0,3.318674E-1
1,5.708717E-1
1,9.96717E-1
1,9.986706E-1
1,5.873903E-1
1,8.504266E-1
1,6.888917E-1
1,9.221888E-1
1,7.261678E-1
1,5.330948E-1
1,6.921131E-1
1,7.023234E-1
1,7.29358E-1
0,3.318674E-1
0,1.059665E-3
0,4.514829E-1
1,9.977196E-1
1,6.773402E-1
1,6.888917E-1
1,7.313686E-1
1,8.33046E-1
1,5.993214E-1
0,4.907194E-1
0,4.514829E-1
1,9.979094E-1
0,4.907194E-1
1,6.507835E-1
1,6.452499E-1
1,5.023544E-1
1,7.477525E-1
1,7.54352E-1
1,7.96363E-1
1,6.561745E-1
1,9.953763E-1
1,9.994104E-1
1,5.023544E-1
1,9.221888E-1
1,7.96363E-1
1,5.993214E-1
1,7.422343E-1
1,5.760657E-1
1,5.908161E-1
1,5.993214E-1
0,3.318674E-1
1,5.993214E-1
1,5.993214E-1
1,9.987492E-1
1,5.993214E-1
1,6.907318E-1
1,6.561745E-1
1,8.465099E-1
0,3.318674E-1
1,5.993214E-1
1,7.96363E-1
0,4.839054E-1
1,5.023544E-1
1,8.259502E-1
1,7.96363E-1
0,4.514829E-1
1,7.474852E-1
1,7.96363E-1
1,5.023544E-1
1,7.29358E-1
1,5.774665E-1
1,6.442093E-1
1,5.993214E-1
1,6.270424E-1
1,5.774665E-1
1,6.311236E-1
1,6.393025E-1
1,7.96363E-1
0,3.318674E-1
0,4.514829E-1
1,9.986269E-1
1,6.706464E-1
1,5.438321E-1
1,9.984952E-1
0,1.059665E-3
1,5.993214E-1
1,9.976112E-1
0,3.184241E-3
1,9.980684E-1
1,8.465099E-1
1,8.225055E-1
1,5.908161E-1
1,6.033478E-1
1,9.992769E-1
1,9.987925E-1
1,9.953763E-1
1,5.629325E-1
0,4.193319E-1
1,9.987925E-1
1,5.993214E-1
1,5.048922E-1
0,2.053576E-3
1,7.477525E-1
0,1.059665E-3
1,8.465099E-1
1,9.976112E-1
1,5.135174E-1
1,8.791694E-1
1,7.214376E-1
1,6.265987E-1
1,8.892435E-1
1,5.993214E-1
1,7.477525E-1
1,5.993214E-1
1,5.993214E-1
0,3.318674E-1
1,9.987492E-1
1,7.460225E-1
1,6.615712E-1
1,7.96363E-1
0,4.907194E-1
1,9.176716E-1
1,9.976112E-1
1,7.96363E-1
1,5.023544E-1
0,3.318674E-1
1,6.645221E-1
1,9.984046E-1
0,3.318674E-1
0,3.318674E-1
1,5.023544E-1
0,1.059665E-3
0,4.972246E-1
0,4.907194E-1
1,5.438321E-1
1,5.023544E-1
1,5.438321E-1
1,7.96363E-1
1,9.9812E-1
1,5.993214E-1
1,7.080536E-1
1,5.873903E-1
1,8.798996E-1
1,9.989021E-1
0,4.193319E-1
0,1.059665E-3
1,7.612632E-1
1,7.214376E-1
1,6.745284E-1
1,9.984046E-1
1,6.773402E-1
1,5.993214E-1
1,6.341389E-1
0,3.074143E-3
1,9.953763E-1
1,7.96363E-1
0,1.059665E-3
0,4.263682E-1
0,1.059665E-3
1,7.483852E-1
1,5.023544E-1
0,4.907194E-1
1,7.283967E-1
1,8.196575E-1
1,5.873903E-1
1,6.851351E-1
1,9.980684E-1
1,6.923503E-1
1,6.033478E-1
1,6.745284E-1
1,6.783955E-1
0,2.053576E-3
1,6.888917E-1
1,9.989401E-1
1,5.908161E-1
1,9.977196E-1
0,3.318674E-1
1,7.96363E-1
1,5.993214E-1
0,2.8826E-1
1,5.438321E-1
1,5.645245E-1
1,5.438321E-1
0,3.318674E-1
1,5.530498E-1
1,7.54352E-1
1,8.192666E-1
1,5.4466E-1
0,2.8826E-1
0,3.318674E-1
1,9.970719E-1
1,6.783955E-1
1,8.830939E-1
1,5.908161E-1
0,3.318674E-1
1,6.265987E-1
1,9.953763E-1
1,6.561745E-1
1,6.033478E-1
0,1.059665E-3
1,8.860583E-1
1,6.745284E-1
1,7.96363E-1
1,7.287346E-1
0,4.907194E-1
1,7.283967E-1
0,3.318674E-1
1,5.993214E-1
1,6.174511E-1
0,4.839054E-1
1,5.023544E-1
1,7.517423E-1
1,5.993214E-1
1,9.984046E-1
0,1.059665E-3
1,5.438321E-1
1,9.984046E-1
1,8.339444E-1
1,6.555792E-1
1,5.808082E-1
0,3.318674E-1
1,5.908161E-1
1,5.993214E-1
1,8.139811E-1
1,9.986999E-1
1,5.908161E-1
0,3.318674E-1
1,5.438321E-1
1,5.023544E-1
0,4.020844E-1
1,6.481676E-1
1,6.745284E-1
1,6.4606E-1
1,8.33046E-1
1,5.993214E-1
1,9.953763E-1
1,5.908161E-1
1,8.504266E-1
1,6.366415E-1
1,7.313686E-1
0,2.053576E-3
1,9.984046E-1
0,4.119326E-1
1,7.283967E-1
0,4.020844E-1
1,5.808082E-1
1,5.530498E-1
1,6.706464E-1
1,5.514492E-1
0,4.907194E-1
0,1.059665E-3
1,9.977196E-1
1,6.270424E-1
0,3.659946E-1
1,7.196224E-1
0,4.907194E-1
0,4.907194E-1
0,1.059665E-3
1,6.745284E-1
1,6.745284E-1
1,5.023544E-1
1,5.645245E-1
0,3.318674E-1
1,6.615712E-1
1,7.29358E-1
0,4.907194E-1
0,3.879121E-1
1,7.099417E-1
0,4.907194E-1
0,4.907194E-1
1,9.984598E-1
1,6.706464E-1
1,5.241153E-1
1,5.993214E-1
1,6.773402E-1
0,4.907194E-1
1,8.80582E-1
1,5.023544E-1
1,9.984598E-1
1,9.980684E-1
1,5.023544E-1
1,6.888917E-1
1,5.438321E-1
1,9.984046E-1
0,3.318674E-1
0,4.907194E-1
1,5.023544E-1
1,6.450044E-1
1,5.993214E-1
1,5.774665E-1
0,3.318674E-1
1,9.994104E-1
1,5.912793E-1
0,3.318674E-1
0,4.820107E-1
0,3.318674E-1
1,6.773402E-1
0,3.184241E-3
1,5.023544E-1
1,9.977196E-1
0,1.059665E-3
1,5.629325E-1
1,6.706464E-1
1,6.501631E-1
1,9.988682E-1
1,8.722237E-1
1,5.908161E-1
1,9.995378E-1
1,9.980684E-1
0,4.119326E-1
0,1.059665E-3
0,2.539588E-3
1,9.977196E-1
1,8.33046E-1
1,9.977196E-1
1,7.54352E-1
1,9.984046E-1
0,3.318674E-1
1,6.270424E-1
0,3.318674E-1
0,4.119326E-1
1,5.908161E-1
1,5.873903E-1
1,8.789878E-1
1,7.431202E-1
0,3.318674E-1
0,3.318674E-1
1,5.86049E-1
1,9.984304E-1
0,4.020844E-1
1,9.953763E-1
1,6.773402E-1
0,4.193319E-1
1,5.908161E-1
1,5.993214E-1
0,3.318674E-1
0,3.318674E-1
1,7.477525E-1
1,6.341389E-1
1,5.629325E-1
1,6.745284E-1
1,5.023544E-1
0,3.318674E-1
1,5.993214E-1
1,6.745284E-1
1,6.541159E-1
0,4.907194E-1
1,8.259502E-1
1,5.808082E-1
1,6.773402E-1
0,2.677921E-1
1,5.023544E-1
1,5.912793E-1
1,5.023544E-1
1,5.398479E-1
0,3.318674E-1
1,5.908161E-1
1,6.783955E-1
1,5.645245E-1
